timestamp,hour,day_of_week,month,is_weekend,temperature_C,humidity,demand_MW
2026-01-02 23:00:00,23,4,1,0,21.756054207883032,72.87038831765805,5583.538386836792
2026-01-03 00:00:00,0,5,1,1,20.51542743435269,71.26090184602745,4970.741989386032
2026-01-03 01:00:00,1,5,1,1,17.52581063551056,69.0683050640581,4926.307509124346
2026-01-03 02:00:00,2,5,1,1,21.15599893517,73.38912006753694,5099.343366392685
2026-01-03 03:00:00,3,5,1,1,20.886842673442786,62.59162242938037,4809.536618877502
2026-01-03 04:00:00,4,5,1,1,21.48461699954106,64.45741118775886,4905.621306584432
2026-01-03 05:00:00,5,5,1,1,24.6234192077487,61.94260619745969,5196.743872550848
2026-01-03 06:00:00,6,5,1,1,26.546499283743927,70.8177307970758,5190.368663000728
2026-01-03 07:00:00,7,5,1,1,27.6910154041869,69.33023178776955,5463.0557704076855
2026-01-03 08:00:00,8,5,1,1,26.241173715166042,68.06770458460875,5772.873139265569
2026-01-03 09:00:00,9,5,1,1,28.071715342155915,69.70944858654984,5588.514361311534
2026-01-03 10:00:00,10,5,1,1,29.827022166027536,58.724670571720786,5758.838776215782
2026-01-03 11:00:00,11,5,1,1,31.29294682212888,63.83791282381469,5709.88681519182
2026-01-03 12:00:00,12,5,1,1,29.281238643232065,62.877260807821735,5124.561390458536
2026-01-03 13:00:00,13,5,1,1,29.551140666449616,67.54861205290983,5192.511732577506
2026-01-03 14:00:00,14,5,1,1,27.67062455791315,64.05444164669981,5098.918166966474
2026-01-03 15:00:00,15,5,1,1,26.74122396981173,63.35642877908138,5102.128750244283
2026-01-03 16:00:00,16,5,1,1,28.718788733591296,66.60139047929104,5314.592491210693
2026-01-03 17:00:00,17,5,1,1,28.32845526836884,68.55092714809797,5396.040631010814
2026-01-03 18:00:00,18,5,1,1,24.8919848176295,63.233884653425335,5621.770372746814
2026-01-03 19:00:00,19,5,1,1,25.211204121325434,66.04677875831032,6072.249335686638
2026-01-03 20:00:00,20,5,1,1,23.042454037571453,62.578079005491716,6000.268474334728
2026-01-03 21:00:00,21,5,1,1,20.496786462159577,57.161944389023596,5974.729374379863
2026-01-03 22:00:00,22,5,1,1,21.21196638934043,70.15392168453035,5703.6855191753675
2026-01-03 23:00:00,23,5,1,1,22.477425718253613,71.31032877849563,5543.398327356399
2026-01-04 00:00:00,0,6,1,1,19.946260941335073,71.34795138649909,5047.1692814754115
2026-01-04 01:00:00,1,6,1,1,22.51733635227567,58.490055964635204,4820.70896177282
2026-01-04 02:00:00,2,6,1,1,16.740255324943192,70.52757412215739,4832.775927105233
2026-01-04 03:00:00,3,6,1,1,22.697319850630098,57.020137304303525,5015.6672793839925
2026-01-04 04:00:00,4,6,1,1,22.630570602357256,75.00710611662085,4974.322088806852
2026-01-04 05:00:00,5,6,1,1,23.257393748788594,62.289551465257546,4999.2175200563615
2026-01-04 06:00:00,6,6,1,1,25.137641164803252,72.6806692319372,5278.81951893266
2026-01-04 07:00:00,7,6,1,1,23.312741853611264,72.41042892089284,5393.317450336461
2026-01-04 08:00:00,8,6,1,1,27.170492168243733,60.47770371954908,5572.9941836275675
2026-01-04 09:00:00,9,6,1,1,29.071202763200358,57.986233309421024,5845.82128349211
2026-01-04 10:00:00,10,6,1,1,31.546968086034465,63.66897342170756,5920.453361701389
2026-01-04 11:00:00,11,6,1,1,29.05222380403487,59.44182315126024,5647.501871841821
2026-01-04 12:00:00,12,6,1,1,28.787259595660217,64.36134149382889,5186.87823335066
2026-01-04 13:00:00,13,6,1,1,29.076993566068534,61.231966549717434,5237.088138545393
2026-01-04 14:00:00,14,6,1,1,30.703230195475307,53.601946790839115,5451.550553596676
2026-01-04 15:00:00,15,6,1,1,29.028660570422264,52.52759750508212,5023.492909882298
2026-01-04 16:00:00,16,6,1,1,26.705359694349443,66.43966945642838,5139.2838959916035
2026-01-04 17:00:00,17,6,1,1,27.06399637518264,62.24741380571903,5511.682188842747
2026-01-04 18:00:00,18,6,1,1,25.14561632402206,63.6326194886139,5803.104551120481
2026-01-04 19:00:00,19,6,1,1,25.15887226028673,69.86810861326822,5928.174208457952
2026-01-04 20:00:00,20,6,1,1,21.44692035918397,74.85436713173345,5976.533079602809
2026-01-04 21:00:00,21,6,1,1,20.97297287417061,67.95619538127153,6040.914752733618
2026-01-04 22:00:00,22,6,1,1,20.08171075137957,68.23980893948499,5805.706961365774
2026-01-04 23:00:00,23,6,1,1,17.975098446356483,73.91814625311987,5280.760290879448
2026-01-05 00:00:00,0,0,1,0,20.444180415596865,62.904395860584316,5079.636680811537
2026-01-05 01:00:00,1,0,1,0,20.56195377682449,70.72239762996135,5222.760492037892
2026-01-05 02:00:00,2,0,1,0,20.6775431660415,72.28514964288172,5264.467307125627
2026-01-05 03:00:00,3,0,1,0,21.11258539400454,72.62234126628496,5177.8693890540735
2026-01-05 04:00:00,4,0,1,0,20.37694388692438,60.05237576664061,5298.685235543004
2026-01-05 05:00:00,5,0,1,0,23.074936790339358,64.04076789771776,5223.721037767999
2026-01-05 06:00:00,6,0,1,0,24.485928225209847,62.46853397823577,5215.78737062584
2026-01-05 07:00:00,7,0,1,0,25.090679321680174,66.93595924686994,5582.181404894311
2026-01-05 08:00:00,8,0,1,0,27.258071432500987,67.32307289608923,5824.071659589933
2026-01-05 09:00:00,9,0,1,0,29.141610191154545,71.08442490342173,5997.999240501919
2026-01-05 10:00:00,10,0,1,0,32.159405870737984,59.013588488643045,6159.472091147185
2026-01-05 11:00:00,11,0,1,0,30.0914958506931,60.44809041296876,5673.405000839089
2026-01-05 12:00:00,12,0,1,0,30.386325586084148,68.47793218413483,5640.171374183803
2026-01-05 13:00:00,13,0,1,0,29.71796025779609,64.68031251219426,5581.66714516619
2026-01-05 14:00:00,14,0,1,0,26.451970195973633,71.82187841875833,5386.4316921697755
2026-01-05 15:00:00,15,0,1,0,28.495763092758914,65.49660585011794,5471.375074680384
2026-01-05 16:00:00,16,0,1,0,27.59034531491154,58.90117518599558,5342.026460061994
2026-01-05 17:00:00,17,0,1,0,29.988958394240534,56.34208735014259,5750.876240557613
2026-01-05 18:00:00,18,0,1,0,24.711458552828315,58.94441776772553,5987.043557845368
2026-01-05 19:00:00,19,0,1,0,24.158225787987817,70.39950112220089,6258.833769656569
2026-01-05 20:00:00,20,0,1,0,22.447932345442133,74.22943147362554,6340.017149490545
2026-01-05 21:00:00,21,0,1,0,19.711449037637966,79.44879638058534,5993.9148430767655
2026-01-05 22:00:00,22,0,1,0,22.38410720285034,72.54665161962096,5850.663592619268
2026-01-05 23:00:00,23,0,1,0,21.29827041758482,74.90540359536556,5644.257746702089
2026-01-06 00:00:00,0,1,1,0,21.18654792056457,66.26933479233638,5248.749865171218
2026-01-06 01:00:00,1,1,1,0,18.80628968636255,65.05351813582693,5276.96556009978
2026-01-06 02:00:00,2,1,1,0,22.77406444748196,72.30855154885039,5215.956596010941
2026-01-06 03:00:00,3,1,1,0,19.361689499878842,72.53522111128181,5240.854678230903
2026-01-06 04:00:00,4,1,1,0,23.380285640700407,68.17102192321417,5239.242399380879
2026-01-06 05:00:00,5,1,1,0,26.991588213202366,67.04274565392329,5363.296635873587
2026-01-06 06:00:00,6,1,1,0,23.514195512303967,69.15599055367825,5458.543295682304
2026-01-06 07:00:00,7,1,1,0,25.444648631108446,72.6078302574919,5631.145278132299
2026-01-06 08:00:00,8,1,1,0,27.64947704763146,71.12029399074275,5790.911565024885
2026-01-06 09:00:00,9,1,1,0,27.78032042475844,67.27487746437083,5908.135257968814
2026-01-06 10:00:00,10,1,1,0,27.004131872322994,69.32612205218854,5866.256909615883
2026-01-06 11:00:00,11,1,1,0,29.932473593654382,65.6175812465658,5864.224989042518
2026-01-06 12:00:00,12,1,1,0,28.406544429410843,61.80957023923931,5511.886969221055
2026-01-06 13:00:00,13,1,1,0,30.540017777398113,66.40481093038701,5716.600081292556
2026-01-06 14:00:00,14,1,1,0,27.95099066757149,57.46183118840366,5287.328340503066
2026-01-06 15:00:00,15,1,1,0,30.860435513459045,67.66715290205809,5547.817850496238
2026-01-06 16:00:00,16,1,1,0,26.325120061495646,59.59980125812287,5511.978092176266
2026-01-06 17:00:00,17,1,1,0,25.81100295120409,67.36131436813079,5510.841615787299
2026-01-06 18:00:00,18,1,1,0,26.220275826054504,61.420037129631055,5829.23875827345
2026-01-06 19:00:00,19,1,1,0,21.859608299836463,71.46521910548661,6228.908494968783
2026-01-06 20:00:00,20,1,1,0,22.841189901906194,67.84154093902613,6351.639855749153
2026-01-06 21:00:00,21,1,1,0,23.425180225490905,59.628594051339704,6070.816048150142
2026-01-06 22:00:00,22,1,1,0,18.25864812923597,73.32244446462722,5899.070303008939
2026-01-06 23:00:00,23,1,1,0,20.447321656353115,66.79727095638927,5586.618242508722
2026-01-07 00:00:00,0,2,1,0,20.389824191372636,74.132856670106,5151.360413420016
2026-01-07 01:00:00,1,2,1,0,21.343105176220625,69.0664548203176,5294.594601466826
2026-01-07 02:00:00,2,2,1,0,18.814446914760687,72.8069920866077,5272.1817901374625
2026-01-07 03:00:00,3,2,1,0,19.483781174440846,65.57350840281535,5205.864079591708
2026-01-07 04:00:00,4,2,1,0,23.282912348425345,64.75530019896544,5176.159660833276
2026-01-07 05:00:00,5,2,1,0,24.151381784337175,64.80083957045855,5159.769731429724
2026-01-07 06:00:00,6,2,1,0,25.375739275518814,70.5204949083496,5569.275224411408
2026-01-07 07:00:00,7,2,1,0,26.813767539758068,73.61724816119681,5683.782902156062
2026-01-07 08:00:00,8,2,1,0,26.479962917632264,61.438167198943034,5747.0815345313085
2026-01-07 09:00:00,9,2,1,0,28.883914451674244,69.16550060711643,6069.196654911222
2026-01-07 10:00:00,10,2,1,0,29.769735728870213,52.31279790116234,6005.446339850217
2026-01-07 11:00:00,11,2,1,0,28.75810200440579,57.8983815914545,5679.585624849132
2026-01-07 12:00:00,12,2,1,0,32.79866176671713,56.24704448236413,6000.458387319181
2026-01-07 13:00:00,13,2,1,0,30.54037851281302,55.859191593827276,5508.217751061805
2026-01-07 14:00:00,14,2,1,0,27.54317177311822,56.80183780987934,5226.436296277397
2026-01-07 15:00:00,15,2,1,0,29.520364318883484,65.40073953747056,5477.4559775601965
2026-01-07 16:00:00,16,2,1,0,26.037977494659017,64.70307726509938,5373.672294288327
2026-01-07 17:00:00,17,2,1,0,27.474722131126285,66.66472149623715,5714.369970580943
2026-01-07 18:00:00,18,2,1,0,26.737893368511106,68.73583807264978,6124.286746715205
2026-01-07 19:00:00,19,2,1,0,22.474881296959833,69.59566805799079,6119.893955236062
2026-01-07 20:00:00,20,2,1,0,23.945064193866482,70.52727094504533,6133.487659340091
2026-01-07 21:00:00,21,2,1,0,22.08363748447201,68.19379232965824,5995.147153752915
2026-01-07 22:00:00,22,2,1,0,21.902963221069545,62.7329588037226,5922.3052369581155
2026-01-07 23:00:00,23,2,1,0,23.01556034253558,73.17817866432908,5580.910166718069
2026-01-08 00:00:00,0,3,1,0,19.631917825995693,67.31209685789737,5220.814095814883
2026-01-08 01:00:00,1,3,1,0,19.039766622018426,65.99418187077498,5213.494591042142
2026-01-08 02:00:00,2,3,1,0,19.335601336639524,69.57548968533035,5041.209559121327
2026-01-08 03:00:00,3,3,1,0,20.240750666619103,65.26741993688407,5026.287914628939
2026-01-08 04:00:00,4,3,1,0,22.384347435878844,66.24380488493765,5260.349177579378
2026-01-08 05:00:00,5,3,1,0,24.217632736712364,68.76792669211868,5308.277581923734
2026-01-08 06:00:00,6,3,1,0,25.41503619899503,67.95118335693411,5384.6749306965585
2026-01-08 07:00:00,7,3,1,0,27.534870099066637,60.236440598525206,5458.857153614339
2026-01-08 08:00:00,8,3,1,0,27.519502837816862,62.29782114878448,5864.887571215122
2026-01-08 09:00:00,9,3,1,0,30.715835021668713,67.87058050868312,6325.937922390518
2026-01-08 10:00:00,10,3,1,0,28.93314176906526,66.22880135032402,5948.241610351026
2026-01-08 11:00:00,11,3,1,0,33.90988288132977,70.63840717981186,6190.245082740498
2026-01-08 12:00:00,12,3,1,0,30.93850102164751,68.24369015355438,5756.774769089678
2026-01-08 13:00:00,13,3,1,0,28.543892796820916,69.74074038502505,5226.142739200578
2026-01-08 14:00:00,14,3,1,0,27.723788271830525,57.65400545743962,5366.608019612287
2026-01-08 15:00:00,15,3,1,0,29.259242528797515,67.33783198800886,5444.770907683739
2026-01-08 16:00:00,16,3,1,0,27.164805822011225,64.71910191610759,5246.801722401526
2026-01-08 17:00:00,17,3,1,0,27.365095966650745,62.08952380565323,5617.394013509823
2026-01-08 18:00:00,18,3,1,0,25.709856436860317,66.84317719686042,5983.710247370802
2026-01-08 19:00:00,19,3,1,0,23.59666140550209,72.20839468920595,6162.019006399224
2026-01-08 20:00:00,20,3,1,0,21.229809422897393,71.64329135899288,6272.410616826478
2026-01-08 21:00:00,21,3,1,0,19.192195257038463,66.17309431336278,6072.880949795815
2026-01-08 22:00:00,22,3,1,0,20.000100552977276,73.712224180879,5994.006149815779
2026-01-08 23:00:00,23,3,1,0,21.45496906003987,65.79358394759228,5582.379705728774
2026-01-09 00:00:00,0,4,1,0,20.321140616195304,70.85861716348472,4984.383508007672
2026-01-09 01:00:00,1,4,1,0,18.301762700486677,69.67201577227365,5163.109086772492
2026-01-09 02:00:00,2,4,1,0,20.929644369854582,68.25491768242367,5299.646215339772
2026-01-09 03:00:00,3,4,1,0,22.042442163660517,72.40150536064019,5169.083352917085
2026-01-09 04:00:00,4,4,1,0,21.1742138456983,63.977081708931706,5404.554352057121
2026-01-09 05:00:00,5,4,1,0,23.93649243340569,76.97043066800069,5337.63149330659
2026-01-09 06:00:00,6,4,1,0,25.087313077669,57.33345049915922,5461.13254676125
2026-01-09 07:00:00,7,4,1,0,24.57963977876667,63.80591373858904,5611.7316855358085
2026-01-09 08:00:00,8,4,1,0,28.036681040522424,66.225382721343,5814.95473861966
2026-01-09 09:00:00,9,4,1,0,29.37671069548509,66.35787334533698,6025.101928455975
2026-01-09 10:00:00,10,4,1,0,30.954703883685106,61.8293286785619,6112.588259729065
2026-01-09 11:00:00,11,4,1,0,31.410332209497696,61.725813938343904,6053.128614102192
2026-01-09 12:00:00,12,4,1,0,27.933495948064362,66.49930326299304,5335.50131717228
2026-01-09 13:00:00,13,4,1,0,28.422891571572656,62.94862851261074,5241.854629644212
2026-01-09 14:00:00,14,4,1,0,30.102679919735184,69.8940303458599,5379.787234311741
2026-01-09 15:00:00,15,4,1,0,29.30621283230105,67.68239658854728,5646.318662383889
2026-01-09 16:00:00,16,4,1,0,28.27257152945907,68.57332168440684,5506.634571984405
2026-01-09 17:00:00,17,4,1,0,32.073192461494685,56.717981660101636,6125.9618404866205
2026-01-09 18:00:00,18,4,1,0,25.856335766039752,65.50362284174365,5831.628629318036
2026-01-09 19:00:00,19,4,1,0,25.409253234758296,64.71119299206566,6257.657998564259
2026-01-09 20:00:00,20,4,1,0,23.931002645239804,62.22029126988481,6288.3430543251625
2026-01-09 21:00:00,21,4,1,0,22.44155297102596,70.09173384001066,6216.738064613716
2026-01-09 22:00:00,22,4,1,0,20.19696911411729,67.17389283121881,5839.690019521258
2026-01-09 23:00:00,23,4,1,0,21.30882469929456,72.360841859745,5663.253511472445
2026-01-10 00:00:00,0,5,1,1,18.840762178193643,65.4605086607928,4907.644691887527
2026-01-10 01:00:00,1,5,1,1,19.815142958444646,78.72460299329785,4873.673708136513
2026-01-10 02:00:00,2,5,1,1,19.941827659334155,65.55905734550579,5024.941877363462
2026-01-10 03:00:00,3,5,1,1,21.587277303146745,69.98541757379945,4804.005516724079
2026-01-10 04:00:00,4,5,1,1,25.97198785001026,69.77890505693316,5037.233479976184
2026-01-10 05:00:00,5,5,1,1,20.905006985599776,66.51329295907959,5113.183311807038
2026-01-10 06:00:00,6,5,1,1,26.02939028556177,70.04177001727152,5089.292362978089
2026-01-10 07:00:00,7,5,1,1,23.875021418728124,61.14156701788823,5292.538666014323
2026-01-10 08:00:00,8,5,1,1,26.79210220131585,72.50611695499171,5545.445876811983
2026-01-10 09:00:00,9,5,1,1,30.168959801383785,62.95247446386014,5916.795314663003
2026-01-10 10:00:00,10,5,1,1,29.426547047565386,60.41936002685983,5709.432447782725
2026-01-10 11:00:00,11,5,1,1,28.21301196455138,62.75498276267686,5441.69291697057
2026-01-10 12:00:00,12,5,1,1,28.927044436110048,67.79566524168656,5457.357293377182
2026-01-10 13:00:00,13,5,1,1,30.849025754847354,59.483405512354665,5315.547095761884
2026-01-10 14:00:00,14,5,1,1,28.23457707134649,60.48900760294357,4865.0974290061795
2026-01-10 15:00:00,15,5,1,1,28.8602217903057,62.69016175886732,5225.286551299751
2026-01-10 16:00:00,16,5,1,1,27.568357759855722,58.81733900425115,5341.948871169602
2026-01-10 17:00:00,17,5,1,1,25.31669470410388,75.38103324683635,5436.738285859304
2026-01-10 18:00:00,18,5,1,1,28.21591613398799,61.416885750134796,5602.356003550691
2026-01-10 19:00:00,19,5,1,1,24.656783307964414,70.89833561532693,5932.934532173256
2026-01-10 20:00:00,20,5,1,1,19.462286120013587,71.42375013422935,5938.147840549333
2026-01-10 21:00:00,21,5,1,1,21.744147566221404,63.85642645123518,6009.606719896836
2026-01-10 22:00:00,22,5,1,1,19.677193283925227,70.19619115518869,5552.223010837771
2026-01-10 23:00:00,23,5,1,1,21.449020870748996,72.90569928702945,5367.213747047867
2026-01-11 00:00:00,0,6,1,1,18.81121889235095,69.8908400999228,4849.594263078785
2026-01-11 01:00:00,1,6,1,1,19.998266206354312,75.96677838480711,4962.917292353028
2026-01-11 02:00:00,2,6,1,1,21.427353899548496,74.10842923422538,4914.897076068961
2026-01-11 03:00:00,3,6,1,1,22.763098885322446,72.66040505356592,4975.452507902106
2026-01-11 04:00:00,4,6,1,1,20.699555389416336,67.21202736604359,4982.990909041406
2026-01-11 05:00:00,5,6,1,1,23.204152920725974,62.357880716584376,4946.068795679327
2026-01-11 06:00:00,6,6,1,1,24.287582033258566,63.93075454990504,5239.944436886115
2026-01-11 07:00:00,7,6,1,1,25.314101376652037,67.26133373967718,5369.694946943258
2026-01-11 08:00:00,8,6,1,1,30.148181360421646,65.62520661536664,5705.195493798414
2026-01-11 09:00:00,9,6,1,1,29.14300647237417,52.74203844553584,5999.829483046304
2026-01-11 10:00:00,10,6,1,1,27.438801087419623,64.75227323074752,5615.440788403668
2026-01-11 11:00:00,11,6,1,1,31.206422052027506,62.94595069019667,5712.285725233825
2026-01-11 12:00:00,12,6,1,1,33.18323429551895,59.384014711558976,5890.760665328604
2026-01-11 13:00:00,13,6,1,1,31.37832702227206,68.49154027948894,5608.7234730322325
2026-01-11 14:00:00,14,6,1,1,27.051072069991175,67.17314992226054,4996.277005997019
2026-01-11 15:00:00,15,6,1,1,27.809182796633362,71.08453158276114,5082.809544706535
2026-01-11 16:00:00,16,6,1,1,29.400366723779936,62.339940691602884,5228.857471392347
2026-01-11 17:00:00,17,6,1,1,25.232591027084435,71.02457374357553,5382.74217447739
2026-01-11 18:00:00,18,6,1,1,25.66572914221934,74.20932157308405,5667.473840971392
2026-01-11 19:00:00,19,6,1,1,24.8678558546314,73.15096814812132,5963.806471858941
2026-01-11 20:00:00,20,6,1,1,21.109604292632877,63.76256902801332,6083.276236834196
2026-01-11 21:00:00,21,6,1,1,21.375178059974562,67.76899497030591,6001.304015383347
2026-01-11 22:00:00,22,6,1,1,15.8079719709742,71.20859609306908,5711.11631673761
2026-01-11 23:00:00,23,6,1,1,18.633789406553223,73.40262009079439,5276.152363067771
2026-01-12 00:00:00,0,0,1,0,19.62114777291026,73.69696433403548,5106.181335134067
2026-01-12 01:00:00,1,0,1,0,18.298696095607387,66.99644936294614,5145.5940618931645
2026-01-12 02:00:00,2,0,1,0,23.118489936975262,68.156249613702,5173.307184590414
2026-01-12 03:00:00,3,0,1,0,19.319254027126313,60.37688552023089,5312.85372662429
2026-01-12 04:00:00,4,0,1,0,21.839933269954525,75.92177174004128,5114.461954859477
2026-01-12 05:00:00,5,0,1,0,23.902015640416533,64.70671784832497,5258.993193634668
2026-01-12 06:00:00,6,0,1,0,27.161909933599173,65.26598274570306,5522.557680354618
2026-01-12 07:00:00,7,0,1,0,24.140301998743443,65.55354003093927,5594.583764677908
2026-01-12 08:00:00,8,0,1,0,29.24474562823244,69.25881593530437,6000.712029028474
2026-01-12 09:00:00,9,0,1,0,28.550883497462117,49.82684934478963,5946.649095892608
2026-01-12 10:00:00,10,0,1,0,27.857864042350265,64.41644345872527,5843.476097464428
2026-01-12 11:00:00,11,0,1,0,30.522784342840247,62.104957172523335,5879.564378182203
2026-01-12 12:00:00,12,0,1,0,30.298589543360205,60.52280538168944,5748.635837193795
2026-01-12 13:00:00,13,0,1,0,28.929303815707147,72.38062005718317,5250.643718630788
2026-01-12 14:00:00,14,0,1,0,29.434830146407222,58.95897160323609,5382.312063494347
2026-01-12 15:00:00,15,0,1,0,27.957563510640096,68.28868642873023,5327.727063732489
2026-01-12 16:00:00,16,0,1,0,27.670276017876873,66.41207073101661,5476.9869383774685
2026-01-12 17:00:00,17,0,1,0,27.287291237294177,71.20649239657166,5796.756711829574
2026-01-12 18:00:00,18,0,1,0,27.37902522421803,61.498736919159846,5898.277629660821
2026-01-12 19:00:00,19,0,1,0,21.849181526247122,65.04072843600822,6343.271944682863
2026-01-12 20:00:00,20,0,1,0,25.6995500619844,71.49066449399791,6234.097806304529
2026-01-12 21:00:00,21,0,1,0,18.53633439478351,73.1511724653021,6328.185811655006
2026-01-12 22:00:00,22,0,1,0,20.442195338524435,61.965776529649105,6019.0987637774515
2026-01-12 23:00:00,23,0,1,0,21.052846678281526,66.56648225288659,5555.880767767465
2026-01-13 00:00:00,0,1,1,0,20.42148780160255,71.63687180811853,5230.731969433357
2026-01-13 01:00:00,1,1,1,0,19.23632158882377,74.72339599555632,5195.111240286313
2026-01-13 02:00:00,2,1,1,0,20.357689605541896,66.3534640101559,5264.089703150237
2026-01-13 03:00:00,3,1,1,0,20.724964692079013,54.921244766459985,5185.449138733748
2026-01-13 04:00:00,4,1,1,0,21.615952864583683,71.48494892347658,5200.031230978596
2026-01-13 05:00:00,5,1,1,0,24.980307920018934,60.41218100626687,5431.6441567280235
2026-01-13 06:00:00,6,1,1,0,25.53552322894757,56.03843974912464,5417.384641087646
2026-01-13 07:00:00,7,1,1,0,25.25473083262162,52.16005879224416,5707.213744546746
2026-01-13 08:00:00,8,1,1,0,28.849399813149876,67.8753244317838,5888.647275880689
2026-01-13 09:00:00,9,1,1,0,28.99648318724765,64.34554902095148,6176.28559198456
2026-01-13 10:00:00,10,1,1,0,30.54942019718063,61.4871239584123,6030.400530488275
2026-01-13 11:00:00,11,1,1,0,30.77407239433076,69.40327113878227,5868.638965102396
2026-01-13 12:00:00,12,1,1,0,28.756507483616893,67.05706817658354,5664.751981460786
2026-01-13 13:00:00,13,1,1,0,28.989357571149885,71.78894991380467,5367.260633380607
2026-01-13 14:00:00,14,1,1,0,30.451067426607086,55.72057544054006,5690.536795771626
2026-01-13 15:00:00,15,1,1,0,29.451089304082934,63.21148436737213,5546.873677471663
2026-01-13 16:00:00,16,1,1,0,27.46864760905378,56.688379798922284,5408.152442920766
2026-01-13 17:00:00,17,1,1,0,26.470086300475778,64.32402793038962,5466.132102352475
2026-01-13 18:00:00,18,1,1,0,26.916497343682636,63.915372590588774,5935.448265920195
2026-01-13 19:00:00,19,1,1,0,22.818547691233654,71.16008480245179,6205.486773850119
2026-01-13 20:00:00,20,1,1,0,23.320646071755057,67.90336715548095,6416.721962300932
